"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"월산동 1306",1,,광주광역시 남구 월산동 31-38,35.1475041701,126.9028489323,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1307",1,,광주광역시 남구 월산동 31-30,35.1477203733,126.9026950383,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1308",1,,광주광역시 남구 월산동 43-6,35.1478572707,126.9025587965,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1309",1,,광주광역시 남구 월산동 31-11,35.1481386220,126.9027164887,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1310",1,,광주광역시 남구 월산동 33-3,35.1474611473,126.9031518669,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1311",1,,광주광역시 남구 월산동 42-6,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1312",1,,광주광역시 남구 월산동 32-27,35.1478143927,126.9030417075,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1313",1,,광주광역시 남구 월산동 33-15,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1314",1,,광주광역시 남구 월산동 32-7,35.1479372267,126.9033532264,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1315",1,,광주광역시 남구 월산동 32-8,35.1479478116,126.9030634975,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1316",1,,광주광역시 남구 월산동 31-18,35.1479837007,126.9028571416,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1317",1,,광주광역시 남구 월산동 31-19,35.1479837007,126.9028571416,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1318",1,,광주광역시 남구 월산동 32-25,35.1482256199,126.9033002095,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1319",1,,광주광역시 남구 월산동 32-24,35.1485033543,126.9034447402,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1320",1,,광주광역시 남구 월산동 10-21,35.1485107329,126.9036554357,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1321",1,,광주광역시 남구 월산동 32-16,35.1487305530,126.9035147067,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1322",1,,광주광역시 남구 월산동 25-5,35.1488021990,126.9029351833,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1323",1,,광주광역시 남구 월산동 24-54,35.1489929702,126.9025398840,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1325",1,,광주광역시 남구 월산동 25-2,35.1487375679,126.9032688761,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1326",1,,광주광역시 남구 월산동 31-33,35.1484021181,126.9030892967,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1327",1,,광주광역시 남구 월산동 31-34,35.1482183038,126.9031685285,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1328",1,,광주광역시 남구 월산동 31-22,35.1485245133,126.9028521093,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1329",1,,광주광역시 남구 월산동 31-6,35.1484523129,126.9027380637,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1330",1,,광주광역시 남구 월산동 31-7,35.1483477481,126.9027294088,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1331",1,,광주광역시 남구 월산동 6-9,35.1478797389,126.9036035038,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1332",1,,광주광역시 남구 월산동 40-15,35.1470323555,126.9034728152,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1333",1,,광주광역시 남구 월산동 36-17,35.1476027598,126.9044115212,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1334",1,,광주광역시 남구 월산동 36-6,35.1477544096,126.9046922803,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1335",1,,광주광역시 남구 월산동 6-3,35.1480030641,126.9045383528,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1336",1,,광주광역시 남구 월산동 36-11,35.1480173405,126.9043539710,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1337",1,,광주광역시 남구 월산동 36-7,35.1477937130,126.9042401021,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1338",1,,광주광역시 남구 월산동 36-21,35.1475665841,126.9042579267,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1339",1,,광주광역시 남구 월산동 2,35.1482918995,126.9050472161,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1340",1,,광주광역시 남구 월산동 5-10,35.1481691009,126.9047752002,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1341",1,,광주광역시 남구 월산동 5-12,35.1480176137,126.9047007527,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1342",1,,광주광역시 남구 월산동 7-15,35.1484070393,126.9047485850,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1343",1,,광주광역시 남구 월산동 40-5,35.1469065800,126.9039953245,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1344",1,,광주광역시 남구 월산동 41-2,35.1470717210,126.9031040427,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1345",1,,광주광역시 남구 월산동 40-22,35.1467435592,126.9030210297,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1346",1,,광주광역시 남구 월산동 52-2,35.1465199972,126.9029905680,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1347",1,,광주광역시 남구 월산동 52-17,35.1464370615,126.9029774977,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1348",1,,광주광역시 남구 월산동 52-16,35.1465090824,126.9028676731,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1349",1,,광주광역시 남구 월산동 51-5,35.1465449395,126.9026218147,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1350",1,,광주광역시 남구 월산동 57-12,35.1462169290,126.9027275546,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1352",1,,광주광역시 남구 월산동 51-11,35.1463788242,126.9022927958,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1353",1,,광주광역시 남구 월산동 51-14,35.1461335940,126.9022184666,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1354",1,,광주광역시 남구 월산동 51-15,35.1461731972,126.9021481865,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1355",1,,광주광역시 남구 월산동 42-23,35.1459710439,126.9018411609,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1356",1,,광주광역시 남구 월산동 199-52,35.1460032757,126.9015733604,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1357",1,,광주광역시 남구 월산동 199-2,35.1460826881,126.9016873929,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1358",1,,광주광역시 남구 월산동 199-47,35.1459601600,126.9017577728,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1359",1,,광주광역시 남구 월산동 199-20,35.1462197696,126.9017794086,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1360",1,,광주광역시 남구 월산동 199-18,35.1465192806,126.9020994870,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1361",1,,광주광역시 남구 월산동 199-15,35.1466742116,126.9019720038,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1362",1,,광주광역시 남구 월산동 199-45,35.1466347539,126.9022222567,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1363",1,,광주광역시 남구 월산동 42-25,35.1467107087,126.9025206570,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1364",1,,광주광역시 남구 월산동 42-12,35.1468803901,126.9028013881,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1365",1,,광주광역시 남구 월산동 42-4,35.1470752070,126.9029547923,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1366",1,,광주광역시 남구 월산동 50-3,35.1471471223,126.9027132790,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1367",1,,광주광역시 남구 월산동 47,35.1470205538,126.9022437432,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1368",1,,광주광역시 남구 월산동 203-7,35.1472293963,126.9019054940,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1369",1,,광주광역시 남구 월산동 203-37,35.1468975499,126.9017259192,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1370",1,,광주광역시 남구 월산동 199-30,35.1462377007,126.9016608692,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1371",1,,광주광역시 남구 월산동 197-15,35.1455130924,126.9017670891,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1372",1,,광주광역시 남구 월산동 197-34,35.1458668657,126.9023109658,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1373",1,,광주광역시 남구 월산동 197-33,35.1460038795,126.9023195811,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1374",1,,광주광역시 남구 월산동 57-32,35.1460437408,126.9025697373,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1375",1,,광주광역시 남구 월산동 58-18,35.1455788574,126.9028424412,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1376",1,,광주광역시 남구 월산동 58-4,35.1459322223,126.9028815271,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1377",1,,광주광역시 남구 월산동 57-9,35.1461413696,126.9029207845,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1378",1,,광주광역시 남구 월산동 57-28,35.1459036562,126.9032283341,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1379",1,,광주광역시 남구 월산동 57-25,35.1457340917,126.9030924596,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1380",1,,광주광역시 남구 월산동 61-10,35.1456657111,126.9032461738,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1381",1,,광주광역시 남구 월산동 60-12,35.1454022997,126.9029787257,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1382",1,,광주광역시 남구 월산동 58-18,35.1455788574,126.9028424412,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1383",1,,광주광역시 남구 월산동 60-9,35.1453949728,126.9028338808,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1384",1,,광주광역시 남구 월산동 60-8,35.1452904044,126.9028208365,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1385",1,,광주광역시 남구 월산동 59-4,35.1454380019,126.9025397326,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1386",1,,광주광역시 남구 월산동 196-1,35.1454881810,126.9021709539,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1387",1,,광주광역시 남구 월산동 59-9,35.1453909120,126.9022676394,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1388",1,,광주광역시 남구 월산동 63,35.1451495136,126.9024742341,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1389",1,,광주광역시 남구 월산동 64-8,35.1448899429,126.9025008807,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1390",1,,광주광역시 남구 월산동 193-24,35.1449726169,126.9021891288,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1391",1,,광주광역시 남구 월산동 65-7,35.1444751332,126.9022731236,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1392",1,,광주광역시 남구 월산동 65-6,35.1446049468,126.9022949158,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1393",1,,광주광역시 남구 월산동 65-7,35.1444751332,126.9022731236,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1394",1,,광주광역시 남구 월산동 64-6,35.1447781000,126.9024088351,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1395",1,,광주광역시 남구 월산동 67-16,35.1446592687,126.9025933345,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1396",1,,광주광역시 남구 월산동 66-5,35.1444716409,126.9024135904,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1397",1,,광주광역시 남구 월산동 66-10,35.1442733380,126.9024094377,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1398",1,,광주광역시 남구 월산동 67-10,35.1444863696,126.9027954555,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1399",1,,광주광역시 남구 월산동 67-5,35.1442988443,126.9027430051,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1400",1,,광주광역시 남구 월산동 70-5,35.1441585099,126.9030899377,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1401",1,,광주광역시 남구 월산동 60-15,35.1451860891,126.9031238356,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1402",1,,광주광역시 남구 월산동 196-5,35.1453908305,126.9021666809,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1403",1,,광주광역시 남구 월산동 196-15,35.1453834990,126.9020174465,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1404",1,,광주광역시 남구 월산동 196-9,35.1452715455,126.9017893268,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1405",1,,광주광역시 남구 월산동 196-2,35.1452028462,126.9015479871,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1406",1,,광주광역시 남구 월산동 193-10,35.1448135013,126.9016011297,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1407",1,,광주광역시 남구 월산동 193-17,35.1447595905,126.9018118892,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1408",1,,광주광역시 남구 월산동 193-9,35.1447737487,126.9014870512,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1409",1,,광주광역시 남구 월산동 192-1,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1410",1,,광주광역시 남구 월산동 226-22,35.1447372613,126.9009559694,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1411",1,,광주광역시 남구 월산동 38-9,35.1473431057,126.9043328118,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1412",1,,광주광역시 남구 월산동 1003-6,35.1419602675,126.8915969127,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1413",1,,광주광역시 남구 월산동 197-26,35.1455743208,126.9016880042,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1414",1,,광주광역시 남구 월산동 297-5(1),35.1496103436,126.8991634443,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1415",1,,광주광역시 남구 월산동 992-9,35.1416764894,126.8887793551,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1416",1,,광주광역시 남구 월산동 937-16,35.1470452891,126.8931089694,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1417",1,,광주광역시 남구 월산동 24-19,35.1488628595,126.9021493565,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1418",1,,광주광역시 남구 월산동 377-12,35.1502026637,126.8961118282,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1419",1,,광주광역시 남구 월산동 377-12,35.1502026637,126.8961118282,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1420",1,,광주광역시 남구 월산동 337-84,35.1522465923,126.8999723185,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1421",1,,광주광역시 남구 월산동 1039-20,35.1386321739,126.8953979324,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1422",1,,광주광역시 남구 월산동 400-6,35.1497693348,126.8953266156,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1423",1,,광주광역시 남구 월산동 922-7,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1424",1,,광주광역시 남구 월산동 1035-35,,,,,062-607-3832,광주광역시 남구청,2020-03-18
"월산동 1425",1,,광주광역시 남구 월산동 913-62,35.1490237022,126.8920089575,,,062-607-3832,광주광역시 남구청,2020-03-18
